leagues,outcomes,edge_min,sel_n,sel_roi,hld_n,hld_roi,hld_win,hld_per_season
N1+SC0+T1,all,0.15,997,-0.025832840335478065,543,0.07907240282301747,0.5322283609576427,77.57142857142857
D1+E1+G1+P1,home,0.12,1324,0.07514195033524704,617,0.07905967993905312,0.6661264181523501,88.14285714285714
E0+E1+G1+T1,all,0.12,2684,0.014834467944869544,1501,0.0790152441775176,0.513657561625583,214.42857142857142
E0+G1+I1+P1,home,0.12,1657,0.05422123523676989,607,0.07901278095909682,0.6787479406919276,86.71428571428571
E0+E1+G1+I1,home,0.1,2311,0.041229181195889905,729,0.07900975550188984,0.6159122085048011,104.14285714285714
D1+E1+G1+I1,home+draw,0.12,1870,0.019570113278094672,754,0.0789788366501463,0.5013262599469496,107.71428571428571
F1+P1+T1,draw,0.1,588,0.025199232582637884,352,0.07897827519534098,0.2869318181818182,50.285714285714285
E0+F1+G1+P1,away,0.12,704,0.04049380738505432,652,0.07895673258636436,0.5199386503067485,93.14285714285714
G1+N1+T1,draw+away,0.12,765,-0.09384103780295816,594,0.07895515863574064,0.4107744107744108,84.85714285714286
E1+F1+G1+P1,all,0.15,1280,0.0740330649239573,819,0.07892711921390075,0.5787545787545788,117.0
E0+E1+F1+N1,home+draw,0.12,1865,0.024937030012026812,715,0.07892643066815327,0.4797202797202797,102.14285714285714
G1+N1+SC0+T1,home,0.12,1291,0.02063496544443925,645,0.07891485515499043,0.6310077519379845,92.14285714285714
D1+G1+N1+P1,draw+away,0.12,1099,-0.06097954416414567,800,0.07891107611103021,0.405,114.28571428571429
E1+I1+N1+T1,home+draw,0.12,1833,-0.004259664786271512,866,0.07890754530882692,0.5046189376443418,123.71428571428571
E0+G1+I1+N1,home+draw,0.12,2067,0.01630956595890031,746,0.07889983640952876,0.5254691689008043,106.57142857142857
G1+I1+N1+SC0,draw,0.12,395,-0.10400933689061106,309,0.07888345626496505,0.2912621359223301,44.142857142857146
E1+G1+I1+T1,draw+away,0.05,2887,-0.030112050334159892,2019,0.0788727862175217,0.3972263496780584,288.42857142857144
E1+G1+I1+T1,draw+away,0.08,2887,-0.030112050334159892,2019,0.0788727862175217,0.3972263496780584,288.42857142857144
D1+E1+G1+N1,home+draw,0.15,901,0.03927396678941823,469,0.07884963481845866,0.5138592750533049,67.0
E1+G1+I1+T1,home,0.12,1448,0.015704908158164502,573,0.07884662522769616,0.6579406631762653,81.85714285714286
E1+G1+P1+SC0,away,0.12,697,0.022157966423007394,465,0.07884628950139885,0.5333333333333333,66.42857142857143
E0+E1+N1+T1,all,0.15,1467,-0.00010407282839144817,739,0.0788207078139628,0.516914749661705,105.57142857142857
D1+E1+G1+P1,all,0.12,2467,0.04582845530135947,1442,0.07881225344684718,0.5208044382801664,206.0
E1+P1+T1,all,0.12,1935,0.03442584017282438,1276,0.07880291910148783,0.5352664576802508,182.28571428571428
B1+G1+T1,draw+away,0.12,747,-0.08046327727817479,630,0.07880120435386909,0.42857142857142855,90.0
B1+D1+G1+P1,draw+away,0.12,1081,-0.049615567894759946,836,0.07879555946784338,0.41866028708133973,119.42857142857143
G1+N1+T1,home+draw,0.12,1337,0.028490962526194142,755,0.07879092557719437,0.5311258278145695,107.85714285714286
F1+I1+T1,draw+away,0.05,2348,-0.02713073162569168,1618,0.07878784915253374,0.4054388133498146,231.14285714285714
F1+I1+T1,draw+away,0.08,2348,-0.02713073162569168,1618,0.07878784915253374,0.4054388133498146,231.14285714285714
B1+E1+I1+P1,away,0.12,736,-0.01613923127935876,545,0.07875538314315424,0.5321100917431193,77.85714285714286
D1+I1+P1+SP1,away,0.12,909,0.017957836621887362,548,0.07874080095784489,0.5401459854014599,78.28571428571429
G1+I1+N1+T1,home,0.15,832,0.02602627059624749,306,0.0787401520435272,0.7026143790849673,43.714285714285715
E1+I1+P1,all,0.15,1112,0.013026626660616297,607,0.07873362606609077,0.5947281713344317,86.71428571428571
B1+E0+E1+G1,home+draw,0.15,1039,0.07604503986818283,468,0.07868664529303607,0.5683760683760684,66.85714285714286
E0+E1+SC0+T1,home,0.1,2045,0.0007553583752820983,943,0.07867905649275644,0.5726405090137858,134.71428571428572
F1+G1+I1+SP1,draw+away,0.12,1259,-0.025921185050625465,826,0.07867463120921704,0.46731234866828086,118.0
D1+E0+P1,all,0.15,1277,0.015193986660298028,590,0.07866188865577702,0.5254237288135594,84.28571428571429
G1+SC0+SP1+T1,home,0.15,781,0.022750258433450004,386,0.07861228457803388,0.6761658031088082,55.142857142857146
F1+I1+N1+P1,away,0.12,804,-0.0013744892173785843,535,0.07859059325883784,0.5532710280373832,76.42857142857143
E0+E1+P1+SC0,all,0.15,1424,0.029828735229549156,804,0.07858944850650311,0.5534825870646766,114.85714285714286
E0+G1,draw,0.08,734,-0.008577966417171044,292,0.07858497316238446,0.3047945205479452,41.714285714285715
E0+G1,draw,0.05,734,-0.008577966417171044,292,0.07858497316238446,0.3047945205479452,41.714285714285715
E0+E1+I1+T1,home+draw,0.1,3237,0.01159550958981826,1341,0.07858234242575556,0.48322147651006714,191.57142857142858
E1+F1+I1,home+draw,0.12,1349,0.02288839558776849,494,0.07857102423917435,0.4757085020242915,70.57142857142857
F1+G1+N1+P1,all,0.15,1322,0.06615699994687259,737,0.07851464573460853,0.5753052917232022,105.28571428571429
E0+G1+P1,home,0.1,1728,0.07935576045548344,771,0.07848195482924285,0.6368352788586251,110.14285714285714
D1+E0+E1+SC0,home+draw,0.12,1862,-0.01211684656099739,749,0.07847931019532639,0.4699599465954606,107.0
E0+F1+G1+N1,home,0.12,1442,0.056717392183346524,526,0.07847125160241576,0.6045627376425855,75.14285714285714
D1+E1+G1+P1,draw+away,0.12,1143,-0.002014682455902902,825,0.07846234358293538,0.4121212121212121,117.85714285714286
E0+F1+G1+SC0,home,0.12,1378,0.04686164391927195,530,0.07844910051758128,0.6,75.71428571428571
E0+E1+SC0,draw,0.05,1125,-0.020910614198226627,403,0.07844342884030393,0.27543424317617865,57.57142857142857
E0+E1+SC0,draw,0.08,1125,-0.020910614198226627,403,0.07844342884030393,0.27543424317617865,57.57142857142857
G1+I1+P1+SP1,away,0.05,1749,-0.029361805566365282,1115,0.07843941577869416,0.5246636771300448,159.28571428571428
G1+I1+P1+SP1,away,0.08,1749,-0.029361805566365282,1115,0.07843941577869416,0.5246636771300448,159.28571428571428
E1+P1+SP1+T1,all,0.15,1504,0.025848281813510697,907,0.0784249803983477,0.5788313120176406,129.57142857142858
D1+F1+P1+T1,draw+away,0.15,752,-0.00695254506030534,477,0.07842467031296513,0.4591194968553459,68.14285714285714
E0+G1+I1+SP1,home+draw,0.15,1179,0.0019498279131124688,377,0.07842401255291587,0.596816976127321,53.857142857142854
D1+E0+G1+P1,home,0.12,1584,0.07109920116684496,622,0.07841305476525635,0.6559485530546624,88.85714285714286
G1+I1+SC0+T1,all,0.12,2580,-0.013532704566824321,1438,0.07840046534289795,0.5319888734353269,205.42857142857142
D1+I1+SP1+T1,draw,0.1,729,-0.14195750754050027,629,0.07838109951808138,0.28298887122416533,89.85714285714286
B1+P1+SC0,away,0.12,544,0.009728398944725497,380,0.07837957417947697,0.5210526315789473,54.285714285714285
E0+G1+N1+T1,all,0.18,846,-0.01670085519139823,365,0.07837835728663244,0.5534246575342465,52.142857142857146
E1+G1+T1,draw+away,0.12,809,-0.01330877403952535,619,0.0783652617574508,0.420032310177706,88.42857142857143
D1+E1+G1+SC0,home,0.15,616,0.027078713669140796,303,0.07836441297699773,0.6666666666666666,43.285714285714285
E1+G1+SC0,all,0.15,829,0.0020675488685929617,567,0.07836125314450151,0.5573192239858906,81.0
E1+N1+P1,home,0.1,1318,0.06151154139606663,739,0.07834421198165918,0.6224627875507442,105.57142857142857
D1+G1,all,0.15,682,-0.03288972436622307,353,0.07832202992607848,0.5127478753541076,50.42857142857143
E1+F1+G1+T1,home+draw,0.1,2740,0.04978876002414924,1291,0.07829935506994895,0.49264136328427577,184.42857142857142
D1+I1+P1+SC0,draw+away,0.15,730,-0.05805646574012136,419,0.07829679357199493,0.4677804295942721,59.857142857142854
F1+G1,home+draw,0.12,853,0.09048099907241586,383,0.07828930847162127,0.5195822454308094,54.714285714285715
D1+E1+G1+N1,home,0.1,1859,0.05267198774074143,717,0.07828430237849866,0.6094839609483961,102.42857142857143
D1+E0+E1+P1,home,0.1,2094,0.058012227373773734,911,0.07828157867278548,0.5993413830954994,130.14285714285714
E1+I1+P1+T1,draw+away,0.15,754,-0.02205701344553707,478,0.07826749792899441,0.4895397489539749,68.28571428571429
E0+I1+P1+T1,draw,0.08,1288,-0.04152983978964681,831,0.07825666660892092,0.29362214199759323,118.71428571428571
E0+I1+P1+T1,draw,0.05,1288,-0.04152983978964681,831,0.07825666660892092,0.29362214199759323,118.71428571428571
G1+I1+N1+SC0,draw,0.1,679,-0.09329195735739336,509,0.07825088201860558,0.2888015717092338,72.71428571428571
E1+G1+P1,home+draw,0.12,1288,0.08265866096526901,781,0.07824837695527208,0.5620998719590269,111.57142857142857
E0+E1+F1+G1,home+draw,0.08,4601,0.040663868816498035,1739,0.07824183167920706,0.46348476135710176,248.42857142857142
E0+E1+F1+G1,home+draw,0.05,4601,0.040663868816498035,1739,0.07824183167920706,0.46348476135710176,248.42857142857142
F1+I1+SP1+T1,draw,0.05,1242,-0.06939977598358525,974,0.07823725457902199,0.28336755646817247,139.14285714285714
F1+I1+SP1+T1,draw,0.08,1242,-0.06939977598358525,974,0.07823725457902199,0.28336755646817247,139.14285714285714
G1+P1+SC0,draw+away,0.12,792,-0.009643209043120687,632,0.07823570109841756,0.4509493670886076,90.28571428571429
B1+I1+P1+T1,away,0.15,456,-0.0619949324716135,352,0.07822615376684107,0.5625,50.285714285714285
I1+N1+P1,draw+away,0.12,937,-0.04396309971557342,628,0.07821908206540644,0.4570063694267516,89.71428571428571
E0+I1+P1+T1,draw+away,0.12,1329,-0.01874162002902214,986,0.07818932098718079,0.4634888438133874,140.85714285714286
D1+E1+G1+T1,home,0.12,1375,0.03199698481145492,588,0.07817458060484594,0.6343537414965986,84.0
E0+I1+P1+T1,away,0.12,832,-0.00498075023803453,707,0.07815770299005126,0.5289957567185289,101.0
F1+G1+N1+T1,draw+away,0.15,607,-0.04492956632958211,416,0.07815170149193605,0.46153846153846156,59.42857142857143
E1+G1+P1,all,0.1,2688,0.06503359571340318,1645,0.07813918559046842,0.521580547112462,235.0
I1+N1+P1,all,0.15,1154,0.008334684404649555,525,0.07813036969396128,0.5923809523809523,75.0
B1+I1+P1,draw+away,0.12,919,-0.029952601970401393,664,0.07812365993526259,0.4713855421686747,94.85714285714286
E0+G1+I1+T1,home,0.12,1708,0.02283497261769686,578,0.07810412591860179,0.6470588235294118,82.57142857142857
B1+E0+G1+P1,all,0.18,841,0.07736762279235182,423,0.07809967594637436,0.6052009456264775,60.42857142857143
E1+G1+I1,all,0.1,2934,0.01879762107574953,1430,0.07809469669252483,0.5034965034965035,204.28571428571428
E0+P1+SC0+SP1,home+draw,0.15,1108,0.01555923100927055,464,0.07808719883008206,0.584051724137931,66.28571428571429
E0+N1+P1+SC0,all,0.15,1466,0.025022014253184253,722,0.07808139449730475,0.5470914127423823,103.14285714285714
D1+E0+G1,home,0.12,1239,0.05527187499103472,365,0.07805887970931524,0.6328767123287671,52.142857142857146
F1+I1+P1+T1,draw+away,0.08,2984,-0.020049451742094822,2144,0.07805329331085684,0.41277985074626866,306.2857142857143
F1+I1+P1+T1,draw+away,0.05,2984,-0.020049451742094822,2144,0.07805329331085684,0.41277985074626866,306.2857142857143
E1+N1+P1+SP1,home,0.15,697,0.07503031689119424,366,0.07803517379436709,0.6857923497267759,52.285714285714285
G1+P1+SC0+SP1,away,0.12,792,0.023708080536224894,488,0.07803014962365441,0.5491803278688525,69.71428571428571
E1+I1+P1+T1,all,0.12,2716,0.014677271236442472,1583,0.07801383526286865,0.5394819962097284,226.14285714285714
B1+I1+P1+SP1,away,0.12,831,-0.010477799296150768,568,0.07800221159489452,0.545774647887324,81.14285714285714
G1+SP1+T1,home,0.15,650,0.04203000848686207,302,0.07799442518754683,0.7019867549668874,43.142857142857146
N1+P1+SP1+T1,all,0.15,1546,0.021346625594267293,825,0.07799348974635094,0.5757575757575758,117.85714285714286
G1+I1+SC0+T1,draw+away,0.08,2628,-0.049378498389122075,1913,0.07795634472701783,0.40564558285415575,273.2857142857143
G1+I1+SC0+T1,draw+away,0.05,2628,-0.049378498389122075,1913,0.07795634472701783,0.40564558285415575,273.2857142857143
E1+I1+P1,away,0.1,916,0.019304205497208522,627,0.07795529597227868,0.5311004784688995,89.57142857142857
G1+I1+N1+SC0,draw+away,0.15,585,-0.10285389925902269,358,0.07795454695130015,0.4720670391061452,51.142857142857146
F1+G1+SC0+T1,home+draw,0.12,1666,0.027485226872034047,912,0.07794241481446293,0.5109649122807017,130.28571428571428
E1+G1+I1+N1,draw,0.05,1248,-0.02218264870135834,753,0.07792592772553567,0.28419654714475434,107.57142857142857
E1+G1+I1+N1,draw,0.08,1248,-0.02218264870135834,753,0.07792592772553567,0.28419654714475434,107.57142857142857
B1+E1+G1+T1,draw,0.1,709,0.08080312416851372,451,0.0779206806319403,0.30376940133037694,64.42857142857143
F1+P1+SC0+T1,all,0.15,1420,0.03734292324537768,852,0.07791631380676246,0.5692488262910798,121.71428571428571
D1+I1+SC0+T1,home+draw,0.15,1040,-0.052426555235852663,429,0.0778858596015154,0.5151515151515151,61.285714285714285
F1+G1+I1,all,0.12,1955,0.025818223892973783,955,0.07787250453130776,0.5350785340314136,136.42857142857142
G1+I1+SC0+T1,draw+away,0.1,1773,-0.04567833399026941,1289,0.07787148449592857,0.4251357641582622,184.14285714285714
D1+E0+E1,home+draw,0.1,2347,0.0172125929084518,847,0.07784750607137475,0.4592680047225502,121.0
D1+E1+I1+T1,home+draw,0.12,1919,-0.008271269891622234,835,0.07783764762866618,0.4874251497005988,119.28571428571429
E1+G1+P1+SC0,home,0.1,1741,0.06081337894549286,875,0.07783008252101657,0.6411428571428571,125.0
B1+D1+F1+P1,away,0.12,754,0.02375845928983423,542,0.07781850199564548,0.4944649446494465,77.42857142857143
E0+I1+P1+T1,draw+away,0.15,771,-0.04145498046596867,501,0.0778120476979471,0.49700598802395207,71.57142857142857
E0,home,0.05,957,0.03312438107244805,406,0.07779351151187494,0.5197044334975369,58.0
E0,home,0.08,957,0.03312438107244805,406,0.07779351151187494,0.5197044334975369,58.0
E0+I1+SC0,home+draw,0.12,1543,-0.022336059478490426,520,0.0777881877776498,0.49615384615384617,74.28571428571429
E1+F1+G1+I1,home+draw,0.1,2823,0.04562749005592903,1106,0.07778358971035935,0.47920433996383366,158.0
E0+I1+N1+T1,home+draw,0.12,2116,-0.007441526997813994,827,0.07774962063311348,0.5090689238210399,118.14285714285714
D1+P1+SP1+T1,draw+away,0.15,765,-0.05325255364018278,471,0.07774823306641039,0.4564755838641189,67.28571428571429
P1+T1,home,0.12,741,0.050455515140184384,485,0.07774694302265918,0.6515463917525773,69.28571428571429
E1+I1+P1,draw+away,0.12,981,0.022478716515259043,653,0.07771849508442942,0.46401225114854516,93.28571428571429
B1+G1+I1,away,0.05,1025,-0.09261464497325785,869,0.0777073131638768,0.48676639815880324,124.14285714285714
B1+G1+I1,away,0.08,1025,-0.09261464497325785,869,0.0777073131638768,0.48676639815880324,124.14285714285714
P1+T1,draw+away,0.1,913,0.027285088122695318,754,0.07770610276127247,0.4244031830238727,107.71428571428571
D1+E0+G1+I1,home+draw,0.12,2153,0.012534596432944179,715,0.07770571026172833,0.5062937062937063,102.14285714285714
E0+E1+G1+N1,all,0.15,1341,0.017069882489861028,681,0.07770075157928023,0.527165932452276,97.28571428571429
B1+G1+SC0+T1,home,0.15,764,0.055253536772356164,392,0.07769668854747083,0.6683673469387755,56.0
B1+E0+I1+T1,draw,0.08,1336,-0.013827661609982897,847,0.0776868445984856,0.28807556080283353,121.0
B1+E0+I1+T1,draw,0.05,1336,-0.013827661609982897,847,0.0776868445984856,0.28807556080283353,121.0
E1+G1+N1+SC0,home+draw,0.12,1550,0.02035092781153172,852,0.07768337919447951,0.5093896713615024,121.71428571428571
D1+G1+N1+T1,home,0.15,789,0.04985371295150701,302,0.07765392228935016,0.6721854304635762,43.142857142857146
D1+E0+G1+SP1,home+draw,0.15,1155,0.0040417470373911345,414,0.07765266755872456,0.538647342995169,59.142857142857146
SC0+T1,home+draw,0.12,813,-0.036885488311154395,529,0.07765009378980685,0.504725897920605,75.57142857142857
D1+E1+G1+T1,all,0.12,2525,0.006656492618190956,1400,0.07764936150138348,0.4957142857142857,200.0
E1+G1+P1+SP1,all,0.15,1378,0.043994397019162836,849,0.0776305692113559,0.591283863368669,121.28571428571429
D1+G1+T1,home+draw,0.12,1423,0.022398372992119137,724,0.07761679084210485,0.5124309392265194,103.42857142857143
E1+F1+G1+T1,all,0.15,1295,0.03094147598615848,811,0.0776031095815297,0.5536374845869297,115.85714285714286
G1+N1+SC0,all,0.15,871,-0.0033389843927952214,485,0.0775965592934355,0.5484536082474227,69.28571428571429
D1+E0+E1+F1,home+draw,0.12,1951,0.01998813626479401,684,0.07751986566401592,0.45760233918128657,97.71428571428571
E1+I1+N1+T1,home+draw,0.18,556,-0.0017010928871396002,286,0.0775146178200023,0.534965034965035,40.857142857142854
F1+G1+T1,away,0.12,542,-0.03403844467646135,422,0.07750890991188762,0.5165876777251185,60.285714285714285
F1+P1,away,0.08,864,0.03362043253767583,651,0.07745962930909346,0.48540706605222733,93.0
F1+P1,away,0.05,864,0.03362043253767583,651,0.07745962930909346,0.48540706605222733,93.0
B1+E1+P1+T1,home+draw,0.15,1011,0.07443055064508644,602,0.07744067163359775,0.5880398671096345,86.0
E0+E1+I1,home,0.1,1780,0.020976920246738716,551,0.07743752448223125,0.5843920145190563,78.71428571428571
I1+N1+SC0+T1,home+draw,0.15,980,-0.021266454464628222,421,0.07743309886257306,0.5368171021377672,60.142857142857146
F1+SC0+T1,home+draw,0.15,647,0.007951872251320949,348,0.07741519893787745,0.5172413793103449,49.714285714285715
E0+G1+T1,home+draw,0.1,2425,0.03593023325513191,1096,0.07738265481373977,0.5091240875912408,156.57142857142858
D1+G1+N1+T1,draw+away,0.12,1106,-0.09289192917411096,787,0.07738048435554659,0.3875476493011436,112.42857142857143
D1+I1+P1,away,0.08,1400,-0.015350848623060652,919,0.07737454672332464,0.49836779107725787,131.28571428571428
D1+I1+P1,away,0.05,1400,-0.015350848623060652,919,0.07737454672332464,0.49836779107725787,131.28571428571428
G1+N1,all,0.12,1114,0.00461375327602322,627,0.07737002020633629,0.5199362041467305,89.57142857142857
D1+E0+G1+T1,home,0.12,1635,0.036610168952273196,593,0.07736188834944356,0.6239460370994941,84.71428571428571
E1+G1+P1,away,0.08,1191,-0.018511342279246046,858,0.07735097313572598,0.4568764568764569,122.57142857142857
E1+G1+P1,away,0.05,1191,-0.018511342279246046,858,0.07735097313572598,0.4568764568764569,122.57142857142857
B1+D1+G1+T1,draw+away,0.12,1088,-0.08323132596464114,823,0.07734428870248158,0.402187120291616,117.57142857142857
E0+E1+I1+P1,home+draw,0.12,2067,0.02645122935037866,853,0.07734419146635692,0.5381008206330598,121.85714285714286
D1+I1+P1+T1,draw,0.1,731,-0.07028011872051407,593,0.07733792894549169,0.28499156829679595,84.71428571428571
G1+N1+SP1+T1,draw+away,0.15,620,-0.09772825995041277,410,0.07733661408453335,0.4585365853658537,58.57142857142857
G1+I1+SC0,draw+away,0.1,1301,-0.054368762234325456,930,0.07730783302411796,0.43548387096774194,132.85714285714286
E0+E1+F1+T1,home+draw,0.1,3083,0.027701406301218177,1285,0.07730251364881476,0.4801556420233463,183.57142857142858
D1+E1+G1+SP1,home+draw,0.18,518,-0.012674036205869009,291,0.0772974008211934,0.5257731958762887,41.57142857142857
E1+P1+T1,home+draw,0.12,1337,0.04437298502084017,862,0.07728128520697765,0.54292343387471,123.14285714285714
D1+E1+G1+T1,home+draw,0.18,534,0.008292920120121705,345,0.0772797306039977,0.527536231884058,49.285714285714285
E1+G1+I1+N1,home,0.12,1343,0.027313324717674916,478,0.07726197679962808,0.6631799163179917,68.28571428571429
E1+SC0,home+draw,0.05,1876,-0.0255592192562538,816,0.07725293409726439,0.44362745098039214,116.57142857142857
E1+SC0,home+draw,0.08,1876,-0.0255592192562538,816,0.07725293409726439,0.44362745098039214,116.57142857142857
